"Col1","Col2","Col3","retail_price","is_FK_Advantage_product","brand","Demand"
"Clothing","Womens","Ethnic",2499,0,"",3.12765957446809
"Jewellery","Bangles","Armlets",1000,0,"Sharani",5.0251256281407
"Clothing","Womens","Western",2499,0,"Slim",5.00801603206413
"Jewellery","Bangles","Armlets",999,0,"Vaishali Bindi and Bangles",2.50375939849624
"Jewellery","Bangles","Armlets",1299,0,"Vedika Jewellery",3.72206303724928
"Clothing","Womens","Western",799,0,"Regular",2.00250626566416
"Clothing","Womens","Western",1299,0,"Slim",2.60320641282565
"Clothing","Womens","Western",499,0,"",2.00401606425703
"Clothing","Womens","Western",799,0,"Regular",1.77951002227171
"Clothing","Womens","Western",1199,0,"Regular",2.50313152400835
"Jewellery","Bangles","Armlets",2000,0,"Kuhuk",4.54545454545455
"Clothing","Womens","Western",1295,0,"Regular",3.33762886597938
"Jewellery","Bangles","Armlets",999,0,"Vaishali Bindi and Bangles",2.50375939849624
"Jewellery","Bangles","Armlets",2100,0,"Prisha",5
"Clothing","Womens","Western",1199,0,"Slim",4.03703703703704
"Jewellery","Bangles","Armlets",1499,0,"Camy",3.75689223057644
"Clothing","Womens","Western",999,0,"Regular",2.00200400801603
"Clothing","Womens","Western",999,0,"",2.00200400801603
"Jewellery","Bangles","Armlets",1299,0,"Aayat",3.72206303724928
"Clothing","Womens","Western",449,0,"Regular",2.22277227722772
"Clothing","Womens","Western",1099,0,"Regular Fit",2.20682730923695
"Clothing","Womens","Western",1099,0,"",2.56177156177156
"Clothing","Womens","Western",699,0,"Regular Fit",2.01440922190202
"Clothing","Womens","Western",1200,0,"Regular",2.40480961923848
"Jewellery","Bangles","Armlets",1630,0,"Sukkhi",3.7995337995338
"Clothing","Womens","Western",999,0,"Slim",2.00200400801603
"Jewellery","Bangles","Armlets",1299,0,"Vedika Jewellery",3.25563909774436
"Jewellery","Bangles","Armlets",500,0,"Praniti",1
"Clothing","Womens","Western",1000,0,"",2.00400801603206
"Jewellery","Bangles","Armlets",799,0,"Tradeyard Impex",3.196
"Clothing","Womens","Western",799,0,"Slim",1.77951002227171
"Clothing","Womens","Western",649,0,"Regular",2.00308641975309
"Jewellery","Bangles","Armlets",649,0,"Vaishali Bindi and Bangles",2.60642570281124
"Jewellery","Bangles","Armlets",1797,0,"Sukkhi",4.0022271714922
"Clothing","Womens","Western",1299,0,"Slim",2.60320641282565
"Jewellery","Bangles","Armlets",680,0,"Viva Fashions",1
"Clothing","Womens","Western",999,0,"Regular",2.00200400801603
"Clothing","Womens","Western",999,0,"Slim",2.00200400801603
"Clothing","Womens","Western",899,1,"",1.81983805668016
"Jewellery","Bangles","Armlets",649,0,"Vaishali Bindi and Bangles",2.60642570281124
"Clothing","Womens","Western",799,0,"Regular",2.00250626566416
"Clothing","Womens","Western",1399,0,"Regular",2.80360721442886
"Jewellery","Bangles","Armlets",750,0,"Viva Fashions",1
"Jewellery","Bangles","Armlets",1585,0,"Sukkhi",3.69463869463869
"Clothing","Womens","Western",999,0,"Slim",2.00200400801603
"Clothing","Womens","Western",799,0,"Regular",2.00250626566416
"Clothing","Womens","Western",1199,0,"",2.66444444444444
"Jewellery","Bangles","Armlets",1499,0,"JANKI JEWELLERS",3.75689223057644
"Clothing","Womens","Western",549,0,"Regular",2.22267206477733
"Clothing","Womens","Western",700,0,"Slim",2.01149425287356
"Clothing","Womens","Western",1099,0,"Regular",3.14899713467049
"Clothing","Womens","Western",999,0,"Regular Fit",1.11123470522803
"Clothing","Womens","Western",649,0,"Regular",1.85959885386819
"Jewellery","Bangles","Armlets",675,0,"Kalaai",1
"Clothing","Womens","Western",1099,0,"Regular",2.46966292134831
"Clothing","Womens","Western",899,1,"Regular",1.42925278219396
"Clothing","Womens","Western",899,1,"Regular Fit",2.0022271714922
"Clothing","Womens","Western",1099,0,"Regular Fit",2.20240480961924
"Jewellery","Bangles","Armlets",996,0,"Ethnic Jewels",5.00502512562814
"Clothing","Womens","Western",1699,0,"Slim",3.40480961923848
"Clothing","Womens","Western",1930,0,"Slim",4.00414937759336
"Clothing","Womens","Ethnic",1650,0,"",2.08333333333333
"Clothing","Womens","Western",599,0,"Slim",1.71142857142857
"Clothing","Womens","Western",1299,0,"Slim",2.60320641282565
"Jewellery","Bangles","Armlets",1933,0,"VK Jewels",3.45796064400716
"Clothing","Womens","Western",800,0,"Regular",2.00501253132832
"Clothing","Womens","Western",999,0,"Slim",2.10315789473684
"Jewellery","Bangles","Armlets",799,0,"Nirosha",5.36241610738255
"Clothing","Womens","Western",725,0,"Regular",1.93333333333333
"Clothing","Womens","Western",699,1,"Regular Fit",2.00286532951289
"Clothing","Womens","Western",1299,0,"Slim",2.60320641282565
"Jewellery","Bangles","Armlets",900,0,"Viva Fashions",1
"Jewellery","Bangles","Armlets",1563,1,"VK Jewels",3.48883928571429
"Jewellery","Bangles","Armlets",2495,0,"Shining Diva",5
"Clothing","Womens","Western",899,1,"Slim Fit",2.22524752475248
"Jewellery","Bangles","Armlets",725,0,"Kalaai",1
"Jewellery","Bangles","Armlets",799,0,"Awari",3.50438596491228
"Jewellery","Bangles","Armlets",799,0,"Vaishali Bindi and Bangles",2.86379928315412
"Clothing","Womens","Ethnic",1099,0,"",2.89973614775726
"Clothing","Womens","Ethnic",1399,0,"",3.26107226107226
"Clothing","Womens","Ethnic",1099,0,"",2.89973614775726
"Clothing","Womens","Western",999,0,"Slim",2.01818181818182
"Clothing","Womens","Western",1049,0,"Slim",2.62907268170426
"Clothing","Womens","Ethnic",1099,0,"",2.89973614775726
"Clothing","Womens","Western",1199,0,"Slim",2.40280561122244
"Home","Furnishing","Pillows",349,0,"Amore",2.34228187919463
"Clothing","Womens","Western",699,0,"",1.66825775656325
"Jewellery","Bangles","Armlets",1380,0,"Vaishali Bindi and Bangles",2.76553106212425
"Clothing","Womens","Western",599,0,"Regular",1.99666666666667
"Clothing","Womens","Western",899,0,"Slim",1.80160320641283
"Home","Furnishing","Pillows",349,0,"Amore",2.34228187919463
"Jewellery","Bangles","Armlets",1270,0,"VK Jewels",3.51800554016621
"Clothing","Womens","Western",999,0,"Regular Fit",2.00200400801603
"Clothing","Womens","Western",1295,0,"Regular",3.33762886597938
"Jewellery","Bangles","Armlets",649,0,"Vaishali Bindi and Bangles",2.60642570281124
"Clothing","Womens","Western",1399,0,"",2.80360721442886
"Clothing","Womens","Western",1399,0,"Regular",3.61498708010336
"Clothing","Womens","Western",1911,0,"Regular",5.00261780104712
"Clothing","Womens","Western",799,0,"Regular",2.00250626566416
"Jewellery","Bangles","Armlets",1774,0,"Sukkhi",3.78251599147122
"Clothing","Womens","Western",950,0,"Slim",2.11111111111111
"Clothing","Womens","Western",1499,0,"Regular",3.33853006681514
"Clothing","Womens","Western",799,0,"",1.66805845511482
"Home","Furnishing","Pillows",349,0,"Amore",2.34228187919463
"Jewellery","Bangles","Armlets",900,0,"Vaishali Bindi and Bangles",3.01003344481605
"Clothing","Womens","Western",1199,0,"",2.66444444444444
"Clothing","Womens","Western",999,0,"Slim",3.36363636363636
"Jewellery","Bangles","Armlets",500,0,"Praniti",1
"Jewellery","Bangles","Armlets",1630,0,"Sukkhi",3.7995337995338
"Clothing","Womens","Western",949,0,"Slim Fit",2.00210970464135
"Clothing","Womens","Western",1040,0,"Regular",2.97142857142857
"Clothing","Womens","Western",899,0,"Regular",2.0022271714922
"Clothing","Womens","Western",559,0,"Regular",2.21825396825397
"Clothing","Womens","Western",995,0,"Regular",2.13978494623656
"Jewellery","Bangles","Armlets",1499,0,"Classique Designer Jewellery",3.75689223057644
"Clothing","Womens","Western",950,0,"Slim",2
"Jewellery","Bangles","Armlets",999,0,"Urthn",2.89565217391304
"Jewellery","Bangles","Armlets",1597,0,"Sukkhi",3.81145584725537
"Clothing","Womens","Western",799,0,"Regular",1.60120240480962
"Clothing","Womens","Western",899,0,"",2.0022271714922
"Jewellery","Bangles","Armlets",649,0,"Vaishali Bindi and Bangles",2.60642570281124
"Clothing","Womens","Western",799,0,"Slim",2.00250626566416
"Clothing","Womens","Western",999,0,"",2.00200400801603
"Clothing","Womens","Western",699,0,"",2.01440922190202
"Clothing","Womens","Western",1299,0,"Slim",4.37373737373737
"Clothing","Womens","Western",899,1,"Regular Fit",2.0022271714922
"Clothing","Womens","Western",999,0,"Slim",2.10315789473684
"Clothing","Womens","Western",799,0,"",2.00250626566416
"Clothing","Womens","Western",799,1,"Regular Fit",2.22562674094708
"Clothing","Womens","Western",699,1,"Regular Fit",2.00286532951289
"Clothing","Womens","Western",1310,0,"Slim",2.8051391862955
"Clothing","Womens","Western",999,0,"",2.50375939849624
"Jewellery","Bangles","Armlets",2367,0,"The Pari",5.00422832980972
"Clothing","Womens","Western",899,0,"Regular fit",2.0022271714922
"Clothing","Womens","Western",799,0,"Slim",1.7
"Jewellery","Bangles","Armlets",1730,0,"Sukkhi",3.85300668151448
"Jewellery","Bangles","Armlets",600,0,"Kuhuk",3.94736842105263
"Clothing","Womens","Western",649,0,"Regular",2.00308641975309
"Jewellery","Bangles","Armlets",2000,0,"Kuhuk",4.54545454545455
"Clothing","Womens","Western",799,0,"Regular",1.97772277227723
"Clothing","Womens","Western",500,0,"Slim",2
"Clothing","Womens","Western",999,0,"Regular",2.00200400801603
"Clothing","Womens","Western",799,0,"Regular",2.28939828080229
"Jewellery","Bangles","Armlets",2999,0,"Classique Designer Jewellery",6.01002004008016
"Jewellery","Bangles","Armlets",2000,0,"Kuhuk",4.04040404040404
"Clothing","Womens","Western",700,0,"Regular",1.55902004454343
"Clothing","Womens","Western",688,1,"Regular",1.66990291262136
"Clothing","Womens","Western",1899,0,"Regular",3.87551020408163
"Jewellery","Bangles","Armlets",649,0,"Vaishali Bindi and Bangles",2.60642570281124
"Jewellery","Bangles","Armlets",1299,0,"Vedika Jewellery",3.464
"Jewellery","Bangles","Armlets",1397,0,"Sukkhi",3.78590785907859
"Jewellery","Bangles","Armlets",899,0,"Wecart",4.51758793969849
"Clothing","Womens","Western",995,0,"Regular",1.9939879759519
"Jewellery","Bangles","Armlets",649,0,"Vaishali Bindi and Bangles",2.60642570281124
"Jewellery","Bangles","Armlets",799,0,"Vaishali Bindi and Bangles",2.67224080267559
"Clothing","Womens","Western",899,0,"Regular Fit",2.5041782729805
"Clothing","Womens","Western",899,0,"Slim",2.26448362720403
"Clothing","Womens","Western",999,0,"Slim",2.63588390501319
"Jewellery","Bangles","Armlets",1299,0,"Vedika Jewellery",3.464
"Clothing","Womens","Western",999,0,"Regular",2.00200400801603
"Clothing","Womens","Western",799,0,"Regular",2.00250626566416
"Clothing","Womens","Western",999,0,"",2.00200400801603
"Jewellery","Bangles","Armlets",1563,1,"VK Jewels",3.48883928571429
"Clothing","Womens","Western",899,0,"Regular",2.0022271714922
"Home","Furnishing","Pillows",385,0,"Desirica",1.93467336683417
"Clothing","Womens","Western",949,0,"Regular",2.00210970464135
"Clothing","Womens","Western",899,0,"",2.21975308641975
"Clothing","Womens","Western",1049,0,"Slim",2.62907268170426
"Clothing","Womens","Western",999,0,"Regular",2.00200400801603
"Clothing","Womens","Western",1299,0,"Slim",4.37373737373737
"Clothing","Womens","Western",749,0,"Regular",2.00267379679144
"Clothing","Womens","Western",999,1,"Regular",2.00200400801603
"Clothing","Womens","Western",799,0,"",2.01259445843829
"Clothing","Womens","Western",1099,0,"Slim",2.20240480961924
"Clothing","Womens","Western",899,0,"Regular",1.99777777777778
"Clothing","Womens","Western",849,0,"Regular",1.70140280561122
"Clothing","Womens","Western",599,0,"Regular",1.61891891891892
"Jewellery","Bangles","Armlets",1299,0,"Vedika Jewellery",3.464
"Jewellery","Bangles","Armlets",999,0,"Vaishali Bindi and Bangles",2.50375939849624
"Clothing","Womens","Western",999,0,"Slim",2.10315789473684
"Clothing","Womens","Western",1199,0,"",2.67037861915367
"Clothing","Womens","Western",1049,0,"Slim",2.62907268170426
"Jewellery","Bangles","Armlets",999,0,"Vaishali Bindi and Bangles",2.50375939849624
"Jewellery","Bangles","Armlets",999,0,"Vaishali Bindi and Bangles",2.50375939849624
"Clothing","Womens","Western",799,1,"Regular",1.66805845511482
"Clothing","Womens","Western",799,0,"Slim",2.00250626566416
"Jewellery","Bangles","Armlets",750,0,"Viva Fashions",1
"Jewellery","Bangles","Armlets",999,0,"Classique Designer Jewellery",5.02010050251256
"Jewellery","Bangles","Armlets",1799,0,"Adhira",6.01672240802676
"Clothing","Womens","Western",999,0,"Regular Fit",2.00200400801603
"Clothing","Womens","Ethnic",1299,0,"",2.81168831168831
"Clothing","Womens","Western",799,0,"Regular",1.60120240480962
"Clothing","Womens","Ethnic",1399,0,"",2.54826958105647
"Clothing","Womens","Western",999,0,"",2.08995815899582
"Clothing","Womens","Ethnic",1299,0,"",2.81168831168831
"Clothing","Womens","Western",999,0,"Regular Fit",2.50375939849624
"Jewellery","Bangles","Armlets",2000,0,"Kuhuk",4.83091787439614
"Clothing","Womens","Ethnic",999,0,"",2.12553191489362
"Clothing","Womens","Western",800,1,"Regular",2.00501253132832
"Clothing","Womens","Western",999,0,"Regular",2.00200400801603
"Clothing","Womens","Western",799,0,"",2.00250626566416
"Clothing","Womens","Ethnic",1299,0,"",2.60320641282565
"Clothing","Womens","Ethnic",1863,0,"",3.08443708609272
"Clothing","Womens","Ethnic",1185,0,"",1.42771084337349
"Clothing","Womens","Western",1300,0,"Regular",3.72492836676218
"Jewellery","Bangles","Armlets",1300,0,"Vaishali Bindi and Bangles",3.25814536340852
"Clothing","Womens","Western",1699,0,"Slim",3.40480961923848
"Clothing","Womens","Western",549,0,"",1.99636363636364
"Clothing","Womens","Western",649,0,"Regular",2.04088050314465
"Clothing","Womens","Western",949,0,"Regular",2.00210970464135
"Jewellery","Bangles","Armlets",1000,0,"Bhavika",5.0251256281407
"Clothing","Womens","Western",999,0,"Slim",2.10315789473684
"Jewellery","Bangles","Armlets",999,0,"Tiara Gems",2.85428571428571
"Clothing","Womens","Western",899,0,"Regular",1.80160320641283
"Clothing","Womens","Western",895,0,"Slim",2.00223713646532
"Clothing","Womens","Western",899,0,"Regular",2.0022271714922
"Jewellery","Bangles","Armlets",1250,0,"Abqa Hydrabadi Bangle",3.57142857142857
"Clothing","Womens","Western",899,0,"Regular",2.0022271714922
"Clothing","Womens","Western",1899,0,"Regular",3.87551020408163
"Jewellery","Bangles","Armlets",700,0,"My Design",1.06870229007634
"Clothing","Womens","Western",1099,0,"",2.2246963562753
"Clothing","Womens","Western",749,0,"Realx Fit",2.50501672240803
"Clothing","Womens","Western",899,0,"Slim",2.0022271714922
"Jewellery","Bangles","Armlets",1394,0,"Sukkhi",3.67810026385224
"Clothing","Womens","Western",795,0,"Regular Fit",2.00251889168766
"Clothing","Womens","Western",799,0,"",1.66805845511482
"Clothing","Womens","Western",1299,1,"",3.33933161953727
"Clothing","Womens","Western",1199,0,"Slim",4.03703703703704
"Jewellery","Bangles","Armlets",1797,0,"Sukkhi",4.0022271714922
"Jewellery","Bangles","Armlets",950,0,"Viva Fashions",1
"Jewellery","Bangles","Armlets",800,0,"X Gold India",2.66666666666667
"Clothing","Womens","Western",1299,0,"Comfort",2.86754966887417
"Clothing","Womens","Western",1200,0,"Regular Fit",2.40480961923848
"Jewellery","Bangles","Armlets",780,0,"SG Creations",3.91959798994975
"Clothing","Womens","Western",899,0,"",2.0022271714922
"Clothing","Womens","Western",999,0,"Slim",2.00200400801603
"Jewellery","Bangles","Armlets",960,0,"Viva Fashions",1
"Clothing","Womens","Western",1195,0,"Regular Fit",2.5
"Jewellery","Bangles","Armlets",1300,0,"Multiline Company",3.33333333333333
"Clothing","Womens","Western",799,0,"",1.60120240480962
"Clothing","Womens","Western",1499,0,"Regular",3.01609657947686
"Clothing","Womens","Western",1150,0,"Regular",2.88220551378446
"Clothing","Womens","Ethnic",1900,0,"",3.22033898305085
"Clothing","Womens","Ethnic",1900,0,"",3.22033898305085
"Clothing","Womens","Ethnic",1900,0,"",3.28151986183074
"Clothing","Womens","Ethnic",1900,0,"",3.22033898305085
"Clothing","Womens","Western",999,0,"Slim",2.50375939849624
"Clothing","Womens","Western",1699,0,"Slim",3.40480961923848
"Clothing","Womens","Western",749,0,"",1.66815144766147
"Jewellery","Bangles","Armlets",649,0,"Vaishali Bindi and Bangles",2.60642570281124
"Jewellery","Bangles","Armlets",960,0,"Viva Fashions",1
"Jewellery","Bangles","Armlets",1400,0,"Vaishali Bindi and Bangles",3.33333333333333
"Clothing","Womens","Western",1499,0,"Regular",3.00400801603206
"Clothing","Womens","Western",769,0,"Regular",2.22254335260116
"Clothing","Womens","Western",899,0,"Slim Fit",1.80160320641283
"Clothing","Womens","Western",799,0,"Regular",2.21944444444444
"Clothing","Womens","Western",899,0,"Slim",2.0022271714922
"Jewellery","Bangles","Armlets",1000,0,"Dapinc",3.33333333333333
"Clothing","Womens","Western",899,0,"Slim",2.2531328320802
"Clothing","Womens","Western",1099,0,"",3.34042553191489
"Jewellery","Bangles","Armlets",2399,0,"Cocktail",6.0125313283208
"Clothing","Womens","Western",799,0,"Regular",2.00250626566416
"Jewellery","Bangles","Armlets",1763,0,"Sukkhi",3.92650334075724
"Clothing","Womens","Western",799,0,"",2.00250626566416
"Jewellery","Bangles","Armlets",999,0,"HKJ",4.02822580645161
"Clothing","Womens","Western",1000,0,"Regular",2.5062656641604
"Clothing","Womens","Western",799,0,"",2.21944444444444
"Clothing","Womens","Western",995,0,"Regular",2.05154639175258
"Clothing","Womens","Western",1099,0,"",2.2246963562753
"Clothing","Womens","Western",699,0,"Slim",2.00286532951289
"Clothing","Womens","Western",1195,0,"Regular",2.39478957915832
"Jewellery","Bangles","Armlets",1866,0,"VK Jewels",3.46196660482375
"Clothing","Womens","Western",799,0,"Regular",2.00250626566416
"Clothing","Womens","Western",1299,0,"Slim",4.37373737373737
"Home","Furnishing","Pillows",200,0,"Adt Saral",2.5
"Clothing","Womens","Western",999,0,"Regular",2.00200400801603
"Clothing","Womens","Western",999,0,"Slim",2.12553191489362
"Clothing","Womens","Western",1099,0,"Regular Fit",2.50341685649203
"Jewellery","Bangles","Armlets",996,0,"Ethnic Jewels",5.00502512562814
"Jewellery","Bangles","Armlets",1049,0,"Variation",2.62907268170426
"Clothing","Womens","Western",699,0,"",2.00286532951289
